user_id,product_id,purchase_date,rating
U0099,P0099,2025-03-27,5
U0337,P0175,2024-06-03,5
U0272,P0205,2024-08-18,5
U0151,P0098,2025-06-19,4
U0319,P0217,2025-03-08,3
U0453,P0108,2024-01-23,5
U0391,P0081,2025-12-18,5
U0144,P0115,2025-12-09,3
U0277,P0011,2025-12-07,4
U0286,P0204,2025-03-13,5
U0108,P0134,2025-07-07,5
U0349,P0073,2024-11-28,4
U0046,P0167,2024-03-19,5
U0277,P0071,2024-09-25,3
U0414,P0125,2024-07-13,5
U0436,P0010,2024-01-15,5
U0284,P0060,2024-05-23,5
U0477,P0170,2025-10-15,5
U0125,P0012,2025-08-11,4
U0401,P0058,2024-06-12,5
U0007,P0114,2024-12-04,5
U0431,P0056,2024-06-11,4
U0022,P0197,2025-08-22,5
U0346,P0057,2025-12-27,4
U0023,P0021,2024-02-03,4
U0158,P0014,2024-03-08,5
U0420,P0137,2024-12-02,5
U0225,P0116,2025-09-02,5
U0412,P0069,2025-07-17,4
U0211,P0148,2025-01-25,5
U0420,P0186,2025-05-27,2
U0222,P0159,2025-08-07,5
U0260,P0223,2024-06-19,5
U0188,P0078,2024-11-15,4
U0397,P0182,2024-03-19,5
U0193,P0189,2025-02-18,4
U0379,P0207,2025-07-01,5
U0467,P0084,2025-08-23,4
U0091,P0089,2025-09-10,5
U0472,P0069,2024-07-03,4
U0460,P0051,2024-07-19,5
U0331,P0074,2024-04-26,5
U0198,P0015,2025-09-07,5
U0377,P0152,2024-09-13,4
U0327,P0052,2024-03-14,5
U0295,P0150,2025-12-27,4
U0286,P0107,2025-08-15,3
U0001,P0162,2025-04-09,4
U0487,P0035,2024-03-22,5
U0113,P0134,2024-02-07,5
U0317,P0025,2025-08-20,3
U0077,P0071,2025-02-09,4
U0398,P0017,2025-05-28,4
U0072,P0097,2024-02-18,4
U0251,P0098,2024-02-19,5
U0458,P0086,2025-10-25,4
U0094,P0178,2025-05-26,3
U0475,P0203,2025-01-06,5
U0426,P0070,2025-11-09,5
U0274,P0059,2024-05-16,5
U0474,P0059,2024-06-22,4
U0298,P0039,2025-02-04,4
U0265,P0054,2024-02-05,5
U0254,P0109,2024-09-07,3
U0271,P0129,2024-01-04,5
U0129,P0045,2025-03-21,3
U0040,P0200,2024-10-22,4
U0066,P0178,2024-07-21,5
U0126,P0185,2024-06-09,4
U0381,P0138,2024-01-06,4
U0095,P0111,2025-11-23,5
U0466,P0173,2025-03-06,4
U0019,P0203,2025-06-24,5
U0073,P0178,2025-04-07,5
U0437,P0030,2024-06-08,5
U0336,P0094,2024-02-04,5
U0115,P0037,2024-11-06,4
U0265,P0161,2024-03-08,5
U0348,P0054,2024-05-06,5
U0153,P0077,2025-07-26,1
U0136,P0045,2025-04-09,4
U0028,P0150,2025-04-14,5
U0326,P0161,2024-05-22,5
U0327,P0046,2025-04-12,4
U0197,P0104,2025-06-19,5
U0447,P0016,2025-07-10,3
U0243,P0095,2024-04-13,5
U0358,P0112,2025-05-25,4
U0369,P0207,2025-04-18,5
U0353,P0105,2024-11-25,5
U0455,P0149,2024-05-07,5
U0363,P0100,2025-10-05,4
U0329,P0166,2024-12-21,5
U0482,P0106,2025-09-24,4
U0303,P0158,2024-07-04,4
U0115,P0129,2024-02-13,5
U0264,P0178,2025-02-01,4
U0255,P0122,2024-07-02,4
U0086,P0198,2024-02-09,5
U0217,P0142,2024-09-05,4
U0068,P0074,2025-04-19,5
U0401,P0102,2024-06-21,4
U0074,P0213,2024-07-27,5
U0177,P0053,2024-10-04,4
U0384,P0221,2025-01-07,4
U0294,P0050,2024-03-21,4
U0291,P0176,2025-08-22,2
U0350,P0058,2024-06-08,5
U0017,P0157,2024-03-12,5
U0398,P0146,2025-12-19,2
U0387,P0190,2024-05-09,4
U0470,P0214,2025-11-26,4
U0145,P0184,2025-02-24,3
U0037,P0127,2024-01-03,5
U0206,P0050,2024-01-02,5
U0336,P0042,2024-03-17,5
U0452,P0108,2024-07-18,5
U0383,P0159,2024-04-10,3
U0489,P0052,2025-09-24,5
U0039,P0125,2024-08-27,5
U0299,P0217,2024-03-10,5
U0343,P0042,2024-05-03,3
U0479,P0198,2024-07-16,5
U0441,P0051,2024-04-18,5
U0155,P0029,2025-02-26,5
U0061,P0152,2024-12-08,3
U0211,P0031,2024-07-03,4
U0130,P0087,2024-06-06,5
U0255,P0020,2024-03-21,4
U0250,P0017,2025-10-18,5
U0469,P0110,2025-10-10,5
U0016,P0097,2025-07-15,4
U0340,P0054,2025-06-25,5
U0230,P0023,2025-03-13,4
U0390,P0104,2025-01-09,4
U0005,P0203,2024-05-28,5
U0472,P0174,2024-07-17,5
U0493,P0084,2025-01-26,5
U0228,P0027,2024-01-21,5
U0031,P0206,2024-08-05,5
U0004,P0217,2024-09-24,3
U0180,P0169,2024-03-08,3
U0080,P0207,2025-08-11,5
U0372,P0069,2025-10-26,3
U0191,P0027,2024-04-12,5
U0423,P0199,2025-04-11,5
U0484,P0084,2024-11-17,5
U0473,P0203,2025-05-04,5
U0480,P0126,2024-10-25,4
U0009,P0007,2025-02-20,4
U0444,P0085,2024-05-03,5
U0447,P0202,2024-11-09,4
U0148,P0161,2024-09-02,4
U0475,P0006,2025-04-25,4
U0468,P0192,2024-08-18,5
U0060,P0025,2024-11-20,5
U0368,P0207,2025-10-19,1
U0417,P0008,2025-08-26,4
U0293,P0050,2025-03-19,5
U0001,P0155,2025-10-21,2
U0267,P0140,2025-01-13,3
U0236,P0221,2025-06-15,5
U0043,P0046,2025-07-03,5
U0215,P0018,2025-10-18,3
U0083,P0218,2025-05-09,4
U0397,P0221,2024-06-26,5
U0005,P0217,2024-12-05,5
U0090,P0033,2024-01-09,3
U0483,P0154,2024-06-18,4
U0428,P0185,2024-03-09,4
U0114,P0159,2025-11-20,4
U0093,P0218,2024-06-21,5
U0415,P0125,2024-01-09,2
U0425,P0185,2025-03-23,5
U0047,P0002,2025-05-06,5
U0475,P0031,2025-11-08,5
U0420,P0041,2024-02-27,4
U0273,P0211,2025-01-06,4
U0330,P0014,2024-08-20,4
U0310,P0217,2024-03-23,5
U0175,P0161,2024-03-27,4
U0367,P0072,2025-02-17,5
U0182,P0080,2024-12-15,5
U0319,P0037,2024-01-10,5
U0177,P0056,2024-12-08,3
U0198,P0120,2025-09-25,3
U0315,P0128,2024-11-20,5
U0054,P0172,2025-08-14,5
U0365,P0158,2025-03-22,4
U0459,P0018,2024-01-26,5
U0245,P0119,2024-12-20,3
U0349,P0007,2025-11-27,4
U0070,P0178,2024-09-12,5
U0037,P0097,2025-11-17,4
U0113,P0022,2024-05-28,4
U0015,P0063,2025-06-25,5
U0292,P0145,2024-04-23,5
U0387,P0183,2025-02-16,5
U0104,P0128,2025-06-19,3
U0175,P0135,2024-01-04,3
U0141,P0008,2025-06-06,5
U0202,P0031,2025-04-28,5
U0033,P0125,2024-05-11,5
U0113,P0064,2025-06-22,4
U0477,P0158,2025-07-09,5
U0262,P0071,2024-03-09,5
U0296,P0204,2024-01-10,4
U0297,P0176,2025-06-13,5
U0171,P0037,2024-07-25,3
U0230,P0183,2025-03-20,5
U0132,P0069,2024-02-05,5
U0462,P0174,2024-05-16,4
U0439,P0219,2024-05-12,5
U0150,P0014,2025-01-07,4
U0331,P0040,2024-10-23,5
U0250,P0119,2024-07-07,4
U0113,P0218,2025-04-01,3
U0071,P0212,2024-01-27,5
U0026,P0185,2025-09-09,3
U0217,P0173,2025-01-26,5
U0481,P0139,2025-08-24,5
U0044,P0098,2024-06-21,5
U0311,P0112,2024-01-18,5
U0367,P0030,2024-03-09,5
U0391,P0145,2024-06-02,5
U0497,P0001,2024-02-11,4
U0367,P0182,2024-09-02,4
U0269,P0148,2024-05-09,5
U0032,P0005,2024-02-12,4
U0458,P0152,2024-06-07,5
U0331,P0014,2025-06-12,5
U0101,P0053,2024-07-17,5
U0250,P0116,2025-01-03,5
U0405,P0027,2025-10-17,5
U0331,P0124,2024-07-03,3
U0265,P0109,2025-02-03,5
U0241,P0099,2025-06-19,5
U0267,P0169,2024-07-03,4
U0022,P0222,2024-06-18,4
U0098,P0033,2024-10-12,4
U0226,P0140,2025-04-12,5
U0395,P0042,2025-03-13,4
U0003,P0199,2024-01-05,5
U0092,P0178,2025-10-18,5
U0114,P0053,2025-12-23,3
U0190,P0110,2024-04-01,5
U0240,P0002,2025-03-24,5
U0328,P0012,2024-08-26,4
U0234,P0194,2024-02-25,5
U0072,P0178,2025-04-01,5
U0367,P0037,2024-05-22,4
U0111,P0014,2025-12-22,4
U0421,P0115,2025-02-25,5
U0476,P0110,2024-11-19,5
U0364,P0090,2025-07-25,4
U0152,P0184,2025-09-28,4
U0148,P0005,2024-10-23,4
U0083,P0215,2025-03-22,4
U0066,P0149,2024-05-08,5
U0186,P0123,2024-07-02,5
U0172,P0212,2024-02-11,2
U0360,P0073,2025-12-27,5
U0287,P0029,2025-08-11,5
U0257,P0092,2025-02-20,4
U0292,P0204,2025-04-23,5
U0212,P0100,2025-11-27,4
U0047,P0127,2024-11-14,4
U0075,P0037,2025-07-18,4
U0440,P0043,2025-11-05,4
U0021,P0177,2024-01-18,4
U0302,P0128,2025-04-27,3
U0450,P0149,2024-11-23,5
U0121,P0045,2024-07-20,5
U0427,P0208,2024-02-02,3
U0020,P0097,2024-02-18,4
U0059,P0208,2025-09-02,4
U0330,P0060,2025-12-09,3
U0279,P0154,2024-10-22,3
U0214,P0061,2025-07-06,5
U0072,P0173,2025-09-03,4
U0443,P0078,2025-12-09,5
U0434,P0061,2024-02-27,5
U0046,P0023,2024-11-25,5
U0005,P0111,2025-04-20,4
U0376,P0166,2024-12-04,4
U0261,P0071,2024-11-17,5
U0222,P0093,2024-02-24,5
U0451,P0164,2024-08-13,4
U0223,P0195,2024-10-23,5
U0230,P0022,2025-06-06,4
U0457,P0156,2024-08-10,5
U0124,P0145,2024-03-11,4
U0429,P0061,2024-09-27,4
U0286,P0176,2024-06-01,5
U0471,P0075,2024-08-04,5
U0400,P0138,2024-10-03,5
U0445,P0152,2025-02-21,3
U0158,P0178,2024-11-12,5
U0003,P0048,2025-05-20,5
U0288,P0126,2025-11-15,5
U0010,P0217,2025-11-01,3
U0253,P0198,2024-07-22,5
U0177,P0157,2024-04-28,4
U0087,P0004,2025-11-07,1
U0070,P0202,2024-07-21,5
U0232,P0221,2025-01-23,5
U0254,P0177,2024-11-25,4
U0201,P0153,2025-07-22,5
U0278,P0202,2024-06-21,4
U0170,P0072,2025-11-14,5
U0182,P0132,2024-11-24,5
U0260,P0057,2024-11-12,5
U0438,P0185,2024-07-13,5
U0016,P0208,2025-08-12,5
U0003,P0156,2025-04-06,5
U0334,P0094,2024-11-27,5
U0306,P0222,2024-06-01,5
U0185,P0009,2024-09-09,4
U0085,P0003,2024-08-07,4
U0470,P0155,2024-10-02,5
U0465,P0200,2025-05-21,5
U0177,P0176,2024-04-18,5
U0182,P0078,2024-05-11,2
U0095,P0025,2025-04-11,4
U0306,P0122,2024-08-20,5
U0409,P0026,2024-03-08,5
U0223,P0098,2024-11-12,3
U0027,P0125,2024-09-07,5
U0347,P0112,2025-02-09,5
U0221,P0205,2024-10-08,4
U0041,P0023,2025-06-11,5
U0113,P0179,2024-07-05,4
U0279,P0107,2025-04-08,4
U0198,P0078,2024-11-11,5
U0192,P0185,2024-07-09,5
U0089,P0008,2025-09-04,5
U0402,P0101,2024-01-19,5
U0043,P0111,2024-01-26,5
U0473,P0087,2024-07-24,4
U0031,P0200,2025-12-20,5
U0469,P0186,2025-08-08,5
U0052,P0195,2024-05-26,4
U0272,P0079,2025-02-22,4
U0078,P0107,2024-07-10,4
U0440,P0142,2024-12-08,3
U0239,P0195,2024-02-23,4
U0322,P0172,2024-11-10,4
U0453,P0058,2024-01-22,5
U0081,P0150,2025-08-04,5
U0076,P0030,2025-10-05,4
U0401,P0208,2024-08-07,5
U0073,P0022,2024-12-17,4
U0051,P0046,2025-10-03,5
U0223,P0030,2024-06-05,5
U0227,P0089,2024-06-28,4
U0006,P0046,2024-03-25,5
U0381,P0063,2025-09-20,2
U0110,P0080,2025-01-06,5
U0140,P0045,2025-05-21,3
U0365,P0062,2025-09-17,3
U0039,P0213,2024-08-06,3
U0447,P0026,2024-04-09,4
U0275,P0044,2025-04-06,2
U0268,P0071,2024-07-27,1
U0333,P0123,2024-12-13,5
U0239,P0152,2025-11-16,4
U0358,P0200,2024-08-01,4
U0187,P0008,2025-02-06,4
U0386,P0014,2025-06-09,5
U0216,P0037,2025-06-11,4
U0059,P0117,2025-08-03,4
U0229,P0208,2024-12-25,5
U0434,P0114,2025-07-04,3
U0206,P0098,2025-09-08,5
U0434,P0123,2025-01-06,5
U0112,P0184,2025-11-13,5
U0037,P0107,2024-11-10,4
U0344,P0054,2025-09-08,3
U0204,P0189,2025-04-14,4
U0014,P0100,2025-07-18,5
U0472,P0103,2024-12-27,3
U0383,P0200,2024-11-21,4
U0479,P0084,2024-05-03,2
U0081,P0203,2024-01-03,5
U0229,P0198,2025-11-02,5
U0270,P0203,2025-10-16,5
U0298,P0160,2024-06-06,5
U0057,P0181,2025-07-12,5
U0324,P0219,2025-07-28,4
U0427,P0019,2025-02-14,5
U0270,P0182,2024-07-17,5
U0086,P0030,2024-11-27,1
U0179,P0157,2024-07-08,5
U0411,P0020,2025-10-28,5
U0159,P0214,2024-04-16,5
U0463,P0223,2024-11-20,5
U0281,P0032,2024-08-28,4
U0075,P0199,2025-02-15,5
U0036,P0180,2024-06-18,5
U0035,P0216,2025-08-28,4
U0092,P0028,2024-12-07,4
U0134,P0116,2024-12-25,5
U0163,P0023,2025-04-25,3
U0307,P0128,2024-11-19,4
U0469,P0144,2024-12-04,4
U0326,P0049,2025-11-25,5
U0215,P0143,2024-04-07,5
U0362,P0158,2024-05-05,5
U0049,P0135,2024-01-14,5
U0223,P0025,2024-09-04,5
U0159,P0010,2025-09-28,5
U0080,P0172,2024-03-23,4
U0414,P0095,2024-12-20,4
U0061,P0132,2025-11-03,5
U0214,P0003,2025-02-10,4
U0099,P0159,2024-04-15,2
U0160,P0035,2025-06-03,5
U0198,P0171,2024-01-21,4
U0093,P0152,2024-01-21,5
U0276,P0014,2025-02-27,3
U0422,P0019,2024-10-26,4
U0407,P0008,2024-05-01,4
U0413,P0132,2024-04-09,4
U0131,P0130,2025-06-26,4
U0146,P0184,2024-07-20,5
U0284,P0050,2025-05-07,4
U0084,P0219,2025-10-09,5
U0472,P0192,2024-10-14,5
U0310,P0109,2025-06-07,4
U0050,P0121,2025-06-02,4
U0064,P0134,2024-01-02,5
U0109,P0073,2025-11-13,5
U0276,P0067,2025-01-14,5
U0235,P0219,2024-07-19,3
U0465,P0192,2024-09-09,5
U0487,P0115,2024-06-13,4
U0184,P0090,2024-11-11,3
U0373,P0158,2024-07-16,5
U0134,P0106,2024-05-23,4
U0453,P0072,2025-01-21,4
U0210,P0136,2024-08-11,4
U0070,P0192,2025-03-26,5
U0411,P0008,2024-03-11,3
U0442,P0062,2025-12-16,4
U0089,P0213,2025-09-26,3
U0211,P0064,2025-10-08,5
U0209,P0223,2024-11-13,4
U0263,P0161,2024-01-25,3
U0044,P0157,2024-01-25,4
U0076,P0182,2025-08-12,5
U0027,P0192,2025-04-09,4
U0194,P0184,2024-04-04,5
U0346,P0051,2024-06-15,5
U0230,P0215,2024-08-10,4
U0089,P0035,2025-04-13,4
U0161,P0131,2025-08-09,5
U0495,P0096,2025-11-10,5
U0182,P0115,2025-05-27,5
U0493,P0062,2025-07-15,4
U0216,P0143,2025-10-15,4
U0334,P0016,2024-01-21,5
U0293,P0190,2024-07-12,4
U0372,P0207,2025-12-09,4
U0269,P0205,2025-11-22,4
U0468,P0174,2025-07-02,5
U0469,P0196,2024-01-09,4
U0438,P0189,2024-02-02,5
U0308,P0154,2025-06-03,3
U0053,P0082,2024-12-15,5
U0160,P0121,2025-07-03,5
U0392,P0131,2025-11-01,4
U0237,P0106,2025-11-21,5
U0363,P0190,2025-12-05,4
U0176,P0151,2025-01-17,5
U0360,P0054,2024-12-06,5
U0096,P0122,2024-06-09,5
U0158,P0047,2024-04-18,5
U0047,P0167,2025-03-09,4
U0477,P0173,2024-12-08,5
U0247,P0215,2025-02-18,5
U0350,P0221,2025-07-10,5
U0346,P0054,2025-09-12,4
U0462,P0108,2025-09-27,3
U0108,P0135,2025-11-06,5
U0251,P0057,2025-10-26,5
U0415,P0008,2024-03-18,5
U0170,P0212,2024-07-15,4
U0106,P0025,2024-05-18,5
U0066,P0210,2024-05-06,3
U0312,P0148,2025-12-27,4
U0391,P0216,2024-03-03,5
U0152,P0023,2024-04-03,4
U0031,P0076,2024-08-15,5
U0344,P0013,2025-06-20,5
U0340,P0082,2025-07-24,5
U0167,P0078,2024-09-24,5
U0209,P0220,2025-06-05,3
U0158,P0159,2024-01-14,5
U0470,P0098,2025-12-20,3
U0031,P0216,2024-03-22,4
U0410,P0104,2024-07-27,5
U0325,P0092,2025-03-21,5
U0428,P0200,2025-03-01,5
U0324,P0094,2024-12-01,1
U0283,P0013,2024-03-05,2
U0492,P0119,2025-09-11,5
U0075,P0023,2025-06-06,5
U0453,P0165,2024-12-05,5
U0486,P0029,2025-01-10,5
U0401,P0008,2025-05-15,5
U0205,P0156,2025-01-23,5
U0132,P0163,2025-07-13,5
U0221,P0057,2025-09-17,5
U0227,P0098,2025-07-23,5
U0315,P0061,2024-04-13,5
U0027,P0041,2024-10-01,5
U0051,P0223,2024-09-13,1
U0144,P0184,2025-11-25,4
U0316,P0041,2024-04-11,3
U0370,P0220,2025-12-08,5
U0487,P0075,2025-02-19,5
U0375,P0195,2024-05-15,3
U0491,P0122,2024-11-02,5
U0170,P0033,2025-08-01,5
U0131,P0195,2025-11-17,5
U0212,P0085,2025-12-22,3
U0457,P0051,2024-03-17,5
U0368,P0158,2024-09-07,4
U0192,P0108,2025-07-18,5
U0349,P0109,2025-07-21,4
U0010,P0103,2025-06-26,5
U0246,P0188,2025-10-11,5
U0244,P0139,2024-06-21,4
U0351,P0085,2024-09-23,5
U0141,P0047,2025-02-22,3
U0326,P0094,2025-11-06,4
U0166,P0215,2024-10-20,4
U0132,P0062,2025-06-26,4
U0160,P0157,2025-08-17,5
U0122,P0003,2024-10-07,4
U0259,P0016,2024-07-26,4
U0089,P0038,2024-09-09,5
U0406,P0079,2024-08-13,4
U0025,P0021,2025-07-21,5
U0489,P0061,2024-05-01,5
U0101,P0142,2024-02-27,5
U0446,P0149,2025-09-13,4
U0021,P0112,2025-05-24,5
U0207,P0036,2025-03-02,5
U0320,P0217,2024-12-17,5
U0412,P0041,2024-02-12,5
U0370,P0201,2024-09-08,5
U0046,P0099,2024-07-09,4
U0288,P0214,2024-08-27,4
U0342,P0145,2024-10-17,3
U0248,P0139,2024-10-22,5
U0154,P0153,2024-06-07,5
U0220,P0159,2024-09-25,5
U0126,P0062,2025-05-15,4
U0180,P0023,2024-08-01,4
U0156,P0068,2024-11-27,4
U0337,P0014,2025-10-06,5
U0137,P0220,2024-08-13,5
U0356,P0073,2025-04-12,5
U0239,P0025,2024-02-04,5
U0440,P0061,2025-04-22,3
U0458,P0178,2025-03-06,4
U0188,P0002,2025-07-09,3
U0159,P0184,2025-11-12,4
U0318,P0039,2024-03-18,4
U0428,P0192,2025-08-24,5
U0051,P0104,2024-03-26,5
U0272,P0068,2024-04-14,4
U0110,P0168,2025-08-01,4
U0239,P0221,2025-11-23,3
U0374,P0172,2025-12-26,5
U0266,P0128,2025-06-23,5
U0098,P0100,2024-01-03,4
U0316,P0169,2024-02-15,5
U0405,P0148,2024-08-18,4
U0161,P0128,2025-12-05,3
U0341,P0086,2025-08-13,5
U0181,P0203,2025-08-08,4
U0345,P0181,2025-01-16,3
U0110,P0053,2024-04-26,4
U0055,P0157,2024-02-09,4
U0310,P0128,2024-08-21,4
U0315,P0046,2024-06-16,5
U0373,P0117,2024-12-09,5
U0345,P0206,2025-11-14,5
U0288,P0100,2024-09-06,5
U0122,P0121,2025-12-25,5
U0073,P0222,2025-07-19,3
U0039,P0041,2025-03-26,4
U0405,P0146,2024-06-26,5
U0232,P0162,2025-07-12,5
U0144,P0178,2024-09-04,5
U0097,P0203,2025-03-02,4
U0423,P0139,2024-12-19,4
U0429,P0110,2025-02-18,5
U0144,P0021,2025-07-22,3
U0015,P0067,2024-04-08,4
U0500,P0029,2024-03-15,4
U0107,P0003,2024-01-17,4
U0399,P0014,2025-08-02,5
U0006,P0170,2025-07-04,5
U0122,P0097,2024-12-20,4
U0248,P0119,2024-11-14,4
U0203,P0050,2024-09-13,5
U0114,P0037,2025-05-21,4
U0240,P0195,2024-07-02,4
U0464,P0060,2024-07-26,5
U0408,P0009,2025-11-01,4
U0067,P0152,2025-11-02,3
U0036,P0096,2024-04-13,5
U0489,P0059,2024-02-11,5
U0035,P0125,2024-06-06,4
U0282,P0117,2025-05-17,1
U0443,P0155,2024-04-25,5
U0328,P0166,2025-08-08,5
U0168,P0123,2025-06-09,4
U0112,P0181,2025-02-01,5
U0465,P0023,2024-09-08,4
U0488,P0181,2025-10-19,1
U0042,P0180,2024-04-02,4
U0257,P0139,2025-02-05,4
U0478,P0002,2025-02-13,4
U0303,P0122,2025-07-18,4
U0388,P0138,2025-08-28,5
U0144,P0153,2025-11-21,5
U0120,P0164,2025-04-02,4
U0384,P0186,2025-06-25,5
U0459,P0223,2025-02-25,1
U0278,P0014,2024-10-10,5
U0225,P0056,2024-09-03,5
U0433,P0185,2024-08-20,5
U0299,P0093,2025-08-14,5
U0054,P0181,2025-07-10,5
U0186,P0090,2025-06-15,3
U0086,P0033,2024-05-17,4
U0483,P0007,2024-10-01,5
U0271,P0190,2025-01-27,4
U0094,P0167,2025-02-07,5
U0021,P0053,2025-03-13,4
U0036,P0022,2024-08-25,4
U0184,P0002,2025-03-06,5
U0017,P0217,2025-04-06,4
U0351,P0062,2024-03-07,5
U0428,P0097,2025-12-08,5
U0336,P0014,2025-09-13,4
U0072,P0152,2024-09-11,4
U0367,P0009,2025-05-09,5
U0126,P0157,2024-05-06,4
U0272,P0083,2024-08-14,5
U0155,P0094,2025-01-16,5
U0498,P0141,2025-09-13,2
U0128,P0124,2024-02-20,5
U0339,P0166,2025-03-17,4
U0424,P0020,2025-03-26,4
U0186,P0045,2024-08-22,5
U0159,P0047,2024-04-07,5
U0041,P0046,2025-05-11,5
U0077,P0038,2024-12-23,5
U0035,P0021,2025-10-05,5
U0208,P0031,2025-11-24,1
U0051,P0181,2025-05-09,4
U0029,P0005,2025-12-18,5
U0294,P0130,2025-03-08,5
U0443,P0108,2024-04-05,4
U0039,P0021,2025-09-23,3
U0187,P0201,2025-08-20,5
U0015,P0090,2024-10-05,2
U0371,P0033,2024-04-23,3
U0290,P0050,2025-10-21,5
U0387,P0014,2024-10-04,4
U0494,P0096,2025-02-03,4
U0109,P0166,2025-02-10,5
U0499,P0026,2025-08-10,5
U0057,P0080,2024-05-18,5
U0082,P0122,2024-09-18,4
U0488,P0203,2025-12-15,4
U0474,P0182,2025-08-06,5
U0102,P0088,2025-10-15,5
U0085,P0222,2025-06-16,3
U0115,P0222,2024-03-20,5
U0025,P0058,2025-09-21,1
U0152,P0047,2025-01-21,2
U0026,P0200,2024-07-23,4
U0148,P0104,2025-12-25,5
U0368,P0213,2024-02-22,4
U0313,P0128,2025-05-06,4
U0276,P0214,2025-10-14,5
U0467,P0202,2025-02-12,4
U0369,P0012,2024-10-02,5
U0432,P0030,2025-05-05,4
U0163,P0128,2025-03-21,4
U0206,P0154,2024-12-23,5
U0377,P0195,2025-10-08,5
U0157,P0176,2025-10-01,4
U0438,P0114,2024-12-12,4
U0424,P0131,2024-04-08,1
U0128,P0215,2024-01-06,5
U0478,P0200,2025-04-23,5
U0178,P0128,2025-01-05,4
U0250,P0094,2025-06-18,5
U0028,P0069,2024-05-05,4
U0332,P0173,2025-06-13,4
U0191,P0220,2024-03-11,4
U0395,P0046,2024-04-27,5
U0499,P0006,2025-12-24,4
U0477,P0018,2025-02-11,5
U0440,P0092,2025-02-13,4
U0324,P0072,2025-04-01,5
U0069,P0020,2025-12-14,4
U0235,P0025,2025-01-10,4
U0161,P0169,2025-09-26,4
U0236,P0079,2024-11-07,5
U0022,P0152,2024-02-02,3
U0146,P0107,2024-01-24,4
U0269,P0161,2024-01-09,5
U0198,P0143,2024-07-17,4
U0275,P0023,2025-07-20,2
U0180,P0170,2025-06-13,5
U0275,P0098,2025-03-17,2
U0246,P0183,2025-03-27,1
U0327,P0029,2025-08-05,5
U0235,P0221,2025-01-15,5
U0373,P0200,2024-09-08,2
U0205,P0134,2025-02-21,4
U0146,P0053,2025-08-03,4
U0247,P0139,2025-07-17,5
U0156,P0178,2025-11-20,5
U0421,P0061,2024-02-17,2
U0321,P0054,2024-01-24,2
U0179,P0023,2025-06-25,5
U0123,P0181,2025-08-26,4
U0347,P0065,2025-12-18,4
U0304,P0215,2025-02-12,4
U0247,P0004,2024-03-09,5
U0071,P0210,2025-06-11,2
U0030,P0076,2024-09-24,5
U0432,P0185,2025-11-15,4
U0262,P0054,2025-02-13,4
U0104,P0198,2025-04-17,4
U0344,P0073,2024-05-08,4
U0055,P0167,2025-06-09,4
U0255,P0092,2024-09-20,5
U0207,P0061,2024-04-02,3
U0460,P0010,2025-07-24,4
U0437,P0027,2024-06-03,5
U0266,P0161,2025-02-17,5
U0085,P0130,2024-06-03,4
U0112,P0070,2025-05-16,5
U0018,P0157,2024-07-03,4
U0243,P0057,2025-05-10,4
U0075,P0107,2024-05-18,5
U0126,P0061,2025-02-10,4
U0116,P0215,2024-09-02,5
U0195,P0162,2024-05-26,3
U0013,P0203,2024-02-27,5
U0410,P0188,2025-07-22,5
U0074,P0186,2025-07-18,5
U0057,P0219,2024-05-01,5
U0176,P0179,2024-03-11,5
U0228,P0172,2024-05-10,4
U0258,P0139,2025-01-26,5
U0339,P0118,2024-02-01,4
U0135,P0091,2025-05-11,4
U0485,P0118,2025-11-16,5
U0315,P0135,2025-01-20,5
U0127,P0182,2024-07-24,5
U0418,P0077,2024-01-27,4
U0360,P0012,2025-08-13,4
U0351,P0021,2024-09-20,4
U0149,P0103,2025-10-10,5
U0194,P0163,2025-09-09,5
U0208,P0007,2024-08-26,4
U0386,P0138,2024-11-16,4
U0465,P0174,2024-01-15,5
U0057,P0019,2025-02-19,5
U0143,P0044,2024-05-10,4
U0484,P0092,2025-10-14,4
U0117,P0134,2025-11-19,5
U0360,P0096,2024-04-19,5
U0246,P0007,2024-12-08,4
U0160,P0205,2024-07-21,4
U0368,P0012,2025-11-27,4
U0054,P0056,2025-07-23,5
U0476,P0203,2025-09-13,5
U0497,P0214,2024-08-22,5
U0459,P0156,2025-08-02,4
U0188,P0201,2025-04-27,4
U0199,P0201,2025-12-26,5
U0314,P0128,2025-07-10,4
U0420,P0132,2025-01-04,5
U0340,P0166,2025-06-16,1
U0129,P0122,2024-12-18,5
U0204,P0150,2024-06-11,3
U0427,P0015,2025-01-20,5
U0200,P0002,2024-11-03,5
U0408,P0171,2024-02-27,4
U0038,P0021,2025-04-18,4
U0130,P0192,2024-03-03,5
U0263,P0169,2025-11-13,5
U0101,P0056,2024-01-09,5
U0486,P0161,2025-06-11,5
U0036,P0033,2024-09-18,3
U0072,P0073,2024-09-24,5
U0123,P0106,2025-11-20,5
U0212,P0112,2025-01-27,4
U0116,P0171,2024-12-19,5
U0072,P0137,2024-11-26,4
U0233,P0045,2025-10-08,4
U0134,P0160,2025-03-06,4
U0465,P0195,2025-05-10,5
U0143,P0064,2025-12-24,5
U0013,P0134,2024-06-18,4
U0044,P0082,2025-10-22,5
U0356,P0065,2024-08-17,4
U0296,P0029,2024-12-24,4
U0200,P0120,2024-02-14,4
U0371,P0102,2024-04-05,4
